"election_id","cand_id","n_posts","n_attacks_fb","gender","birthyear","incumbent","party.x","ltw_id","invited","participated","n_tweets","n_attacks_tw","prop_attacks_fb","prop_attacks_tw","invited_bin","participated_bin","any_posts_tweets","jahr","land","wahl","female","age","immigr","party.y","incumb","governing","lr_self","extr_self","lr_party","extr_party","lr_voters","extr_voters","dist_party","dist_voters","big5_extra","big5_agrea","big5_consc","big5_emot","big5_open","race_chance","race_close","media_diffic","media_impact","camp_personal","camp_time","camp_budget","camp_staff","camp_manager"
NA,12760,NA,NA,"male",1984,0,"Tierschutzpartei","ZC728372",1,1,1,0,NA,0,1,1,1,2021,11,111,0,37,0,9,0,0,0.1,0.8,0.1,0.8,0.2,0.6,0.625,0.5,0.916666666666667,0.5,0.6,0.5625,0.6875,0.5,NA,0.5,0.75,0,NA,"Unter 1.000 Euro",3,0
NA,12775,NA,NA,"male",1991,0,"DIE LINKE","KV416944",1,1,4617,283,NA,0.061295213341997,1,1,1,2021,8,81,0,30,0,5,0,0,0.3,0.4,0.2,0.6,0.3,0.4,0.6875,0.571428571428571,0.916666666666667,0.375,0.4,0.5,0.875,0,0,0.5,NA,0,25,"Unter 1.000 Euro",NA,0
NA,12776,NA,NA,"male",1992,0,"FDP","MR787166",1,2,1303,96,NA,0.0736761320030698,1,1,1,2021,11,111,0,29,0,4,0,0,0.4,0.2,0.6,0.2,0.5,0,0.5,0.5,0.583333333333333,0.5625,0.666666666666667,0.6875,0.5,0,0,NA,1,0.2,20,"1.000 Euro bis unter 5.000 Euro",2,0
NA,12776,NA,NA,"male",1992,0,"FDP","MR787166",1,2,1303,96,NA,0.0736761320030698,1,1,1,2021,11,111,0,29,0,4,0,0,0.4,0.2,0.6,0.2,0.5,0,0.5,0.5,0.583333333333333,0.5625,0.666666666666667,0.6875,0.5,0,0,NA,1,0.2,20,"1.000 Euro bis unter 5.000 Euro",2,0
NA,12780,NA,NA,"male",1965,0,"DIE LINKE","FG244919",1,1,1,0,NA,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,12785,NA,NA,"female",1979,0,"DIE LINKE","TG472365",1,2,4655,292,NA,0.0627282491944146,1,1,1,2021,11,111,1,42,0,5,0,1,0,1,0.2,0.6,0.2,0.6,0.5,0.428571428571429,1,0.5625,0.8,NA,0.4375,0,0.5,0.75,0.75,0.5,9,"1.000 Euro bis unter 5.000 Euro",15,0
NA,12785,NA,NA,"female",1979,0,"DIE LINKE","TG472365",1,2,4655,292,NA,0.0627282491944146,1,1,1,2021,11,111,1,42,0,5,0,1,0,1,0.2,0.6,0.2,0.6,0.5,0.428571428571429,1,0.5625,0.8,NA,0.4375,0,0.5,0.75,0.75,0.5,9,"1.000 Euro bis unter 5.000 Euro",15,0
NA,12823,NA,NA,"male",1985,0,"dieBasis","KQ486867",2,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,12823,NA,NA,"male",1985,0,"dieBasis","KQ486867",2,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,12824,NA,NA,"male",1970,0,"FDP","LM566573",1,1,1,0,NA,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,12862,NA,NA,"female",1995,0,"Klimaliste Berlin","SE666649",2,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,12862,NA,NA,"female",1995,0,"Klimaliste Berlin","SE666649",2,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,12863,NA,NA,"female",1992,0,"FDP","KV637495",1,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,12864,NA,NA,"male",1978,0,"FDP","MS859474",1,0,3483,184,NA,0.0528280218202699,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,12864,NA,NA,"male",1978,0,"FDP","MS859474",1,0,3483,184,NA,0.0528280218202699,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,12873,NA,NA,"male",1973,0,"AfD","BK383729",2,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,12873,NA,NA,"male",1973,0,"AfD","BK383729",2,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,12899,NA,NA,"male",1969,0,"CDU","EL275384",1,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,12899,NA,NA,"male",1969,0,"CDU","EL275384",1,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,12908,NA,NA,"female",1974,0,"FDP","MS888893",1,0,4,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,12908,NA,NA,"female",1974,0,"FDP","MS888893",1,0,4,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,12909,NA,NA,"male",1965,0,"FDP","MG354724",2,1,1,0,NA,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,12911,NA,NA,"male",1987,0,"GRÜNE","RG891556",1,3,1813,167,NA,0.0921125206839493,1,1,1,2021,11,111,0,34,0,6,0,1,0.1,0.8,0.1,0.8,0.2,0.6,0.625,0.5,1,0.375,0.4,0.4375,0.8125,0.5,0.5,1,0.75,0.2,15,"1.000 Euro bis unter 5.000 Euro",1,0
NA,12911,NA,NA,"male",1987,0,"GRÜNE","RG891556",1,3,1813,167,NA,0.0921125206839493,1,1,1,2021,11,111,0,34,0,6,0,1,0.1,0.8,0.1,0.8,0.2,0.6,0.625,0.5,1,0.375,0.4,0.4375,0.8125,0.5,0.5,1,0.75,0.2,15,"1.000 Euro bis unter 5.000 Euro",1,0
NA,12935,NA,NA,"male",1973,0,"DIE LINKE","KC472492",1,3,1,0,NA,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,12939,NA,NA,"male",1953,0,"DIE LINKE","HX295466",1,1,1,0,NA,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,12944,NA,NA,"male",1973,0,"dieBasis","DB424581",1,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,12950,NA,NA,"female",1989,0,"Tierschutzpartei","ZC948513",2,2,1,0,NA,0,1,1,1,2021,11,111,1,32,1,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,0.875,1,0.3125,0.625,0,0,1,0.5,0,0,NA,8,1
NA,12950,NA,NA,"female",1989,0,"Tierschutzpartei","ZC948513",2,2,1,0,NA,0,1,1,1,2021,11,111,1,32,1,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,0.875,1,0.3125,0.625,0,0,1,0.5,0,0,NA,8,1
NA,12951,NA,NA,"male",1964,0,"KlimalisteBW","RM539555",2,1,1,0,NA,0,1,1,1,2021,8,81,0,57,0,27,0,0,0,1,0.2,0.6,0.2,0.6,0.5,0.428571428571429,0.833333333333333,0.4375,0.666666666666667,0.1875,0.8125,0.5,0,0.75,0.5,NA,20,"1.000 Euro bis unter 5.000 Euro",2,0
NA,12967,NA,NA,"male",NA,0,"KlimalisteBW","RT117537",2,0,8342,991,NA,0.118796451690242,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,12973,NA,NA,"male",1956,0,"dieBasis","KQ653367",2,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,12973,NA,NA,"male",1956,0,"dieBasis","KQ653367",2,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,12975,NA,NA,"male",1976,0,"Die PARTEI","GV776638",1,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,12975,NA,NA,"male",1976,0,"Die PARTEI","GV776638",1,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,12984,NA,NA,"male",1993,0,"FDP","LZ175181",1,3,1,0,NA,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,12995,NA,NA,"male",1983,0,"SPD","XE887827",1,0,784,68,NA,0.086734693877551,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,12995,NA,NA,"male",1983,0,"SPD","XE887827",1,0,784,68,NA,0.086734693877551,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,12997,NA,NA,"female",1997,0,"CSU","CM576737",1,2,1,0,NA,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,13002,NA,NA,"female",1964,0,"Die PARTEI","GW458723",2,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,13002,NA,NA,"female",1964,0,"Die PARTEI","GW458723",2,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,13007,NA,NA,"male",1954,0,"FDP","MX978841",1,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,13018,NA,NA,"male",1971,0,"AfD","AT313853",1,2,18734,0,NA,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,13021,NA,NA,"female",1988,0,"SPD","XF499312",1,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,13021,NA,NA,"female",1988,0,"SPD","XF499312",1,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,13022,NA,NA,"male",2000,0,"FDP","MF688771",1,1,1,0,NA,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,13030,NA,NA,"male",1983,0,"FDP","MT566971",1,0,227,34,NA,0.149779735682819,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,13030,NA,NA,"male",1983,0,"FDP","MT566971",1,0,227,34,NA,0.149779735682819,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,13031,NA,NA,"male",1963,0,"dieBasis","CA345625",1,1,1,0,NA,0,1,1,1,2021,8,81,0,58,NA,20,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,NA,NA,10,"1.000 Euro bis unter 5.000 Euro",12,0
NA,13039,NA,NA,"male",1958,0,"FREIE WÄHLER","PG126178",1,0,1353,131,NA,0.0968218773096822,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,13039,NA,NA,"male",1958,0,"FREIE WÄHLER","PG126178",1,0,1353,131,NA,0.0968218773096822,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,13077,NA,NA,"male",1979,0,"Die Grauen","FG164281",2,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,13077,NA,NA,"male",1979,0,"Die Grauen","FG164281",2,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,13079,NA,NA,"female",2000,0,"KlimalisteBW","SK297449",2,1,1,0,NA,0,1,1,1,2021,8,81,1,21,0,27,0,0,0.1,0.8,0.2,0.6,0.2,0.6,0.5625,0.5,0.916666666666667,0.6875,0.8,0.625,0.8125,0.25,1,0.25,0.75,NA,8,"Unter 1.000 Euro",2,0
NA,13080,NA,NA,"male",1996,0,"DIE LINKE","KB798958",2,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,13083,NA,NA,"female",1963,0,"dieBasis","CK196759",1,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,13095,NA,NA,"male",1978,0,"Die Humanisten","FN733229",1,2,1,0,NA,0,1,1,1,2021,11,111,0,43,0,17,0,0,0.1,0.8,0.1,0.8,0.1,0.8,0.625,0.571428571428571,0.833333333333333,0.5,0.8,0.5,0.9375,0,0.5,0.75,0.75,0,15,"Unter 1.000 Euro",20,0
NA,13095,NA,NA,"male",1978,0,"Die Humanisten","FN733229",1,2,1,0,NA,0,1,1,1,2021,11,111,0,43,0,17,0,0,0.1,0.8,0.1,0.8,0.1,0.8,0.625,0.571428571428571,0.833333333333333,0.5,0.8,0.5,0.9375,0,0.5,0.75,0.75,0,15,"Unter 1.000 Euro",20,0
NA,13096,NA,NA,"male",1977,0,"Die Humanisten","FN845567",2,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,13096,NA,NA,"male",1977,0,"Die Humanisten","FN845567",2,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,13105,NA,NA,"male",1968,0,"AfD","BL985659",9,9,99,22,NA,0.222222222222222,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,13105,NA,NA,"male",1968,0,"AfD","BL985659",9,9,99,22,NA,0.222222222222222,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,13110,NA,NA,"male",1953,0,"DIE LINKE","GD277724",2,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,13129,NA,NA,"male",1949,0,"dieBasis","CV726674",1,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,13139,NA,NA,"male",1983,0,"Team Todenhöfer","YG144831",1,3,3366,78,NA,0.0231729055258467,1,1,1,2021,11,111,0,38,NA,24,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0,NA,NA,NA,10,"1.000 Euro bis unter 5.000 Euro",20,1
NA,13139,NA,NA,"male",1983,0,"Team Todenhöfer","YG144831",1,3,3366,78,NA,0.0231729055258467,1,1,1,2021,11,111,0,38,NA,24,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0,NA,NA,NA,10,"1.000 Euro bis unter 5.000 Euro",20,1
NA,13149,NA,NA,"male",1963,0,"ÖDP","TL886728",1,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,13150,NA,NA,"male",1991,0,"DIE LINKE","GG385696",2,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,13170,NA,NA,"female",1979,0,"SPD","XF521972",1,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,13170,NA,NA,"female",1979,0,"SPD","XF521972",1,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,13181,NA,NA,"male",1996,0,"Tierschutzpartei","ZD461849",1,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,13181,NA,NA,"male",1996,0,"Tierschutzpartei","ZD461849",1,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,13187,NA,NA,"male",1951,0,"SGP","VR777222",2,0,5,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,13187,NA,NA,"male",1951,0,"SGP","VR777222",2,0,5,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,13190,NA,NA,"male",1968,0,"FREIE WÄHLER","QU632418",1,1,1,0,NA,0,1,1,1,2021,8,81,0,53,0,7,0,0,0.5,0,0.5,0,0.5,0,0.625,0.571428571428571,1,0.625,1,0.125,0.625,0,0,0.75,0.75,0,10,"1.000 Euro bis unter 5.000 Euro",5,0
NA,13207,NA,NA,"male",1968,0,"Bildet Berlin!","CG244893",2,3,1,0,NA,0,1,1,1,2021,11,111,0,53,0,30,0,0,0.2,0.6,0.5,0,0.8,0.6,0.4375,0.142857142857143,0.916666666666667,0.375,0.6,0.5,0.6875,0,0,0.75,0.75,0,1,"Unter 1.000 Euro",10,0
NA,13207,NA,NA,"male",1968,0,"Bildet Berlin!","CG244893",2,3,1,0,NA,0,1,1,1,2021,11,111,0,53,0,30,0,0,0.2,0.6,0.5,0,0.8,0.6,0.4375,0.142857142857143,0.916666666666667,0.375,0.6,0.5,0.6875,0,0,0.75,0.75,0,1,"Unter 1.000 Euro",10,0
NA,13215,NA,NA,"male",1987,0,"DIE LINKE","LM795624",1,1,1,0,NA,0,1,1,1,2021,8,81,0,34,0,5,0,0,0,1,0,1,0,1,0.625,0.571428571428571,0.833333333333333,0.75,0.933333333333333,0.4375,0.8125,0,0,0.25,1,0,35,"Unter 1.000 Euro",3,0
NA,13217,NA,NA,"male",1972,0,"CSU","CE749189",1,3,1,0,NA,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,13234,NA,NA,"male",1964,0,"AfD","BM188615",2,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,13234,NA,NA,"male",1964,0,"AfD","BM188615",2,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,13244,NA,NA,"male",1989,0,"FDP","MT793434",1,2,15514,840,NA,0.0541446435477633,1,1,1,2021,11,111,0,32,0,4,0,0,0.3,0.4,0.7,0.4,0.6,0.2,0.375,0.357142857142857,0.916666666666667,0.625,0.6,0.1875,0.8125,0.75,0.5,0.5,1,0,10,"10.000 bis unter 30.000 Euro",1,0
NA,13244,NA,NA,"male",1989,0,"FDP","MT793434",1,2,15514,840,NA,0.0541446435477633,1,1,1,2021,11,111,0,32,0,4,0,0,0.3,0.4,0.7,0.4,0.6,0.2,0.375,0.357142857142857,0.916666666666667,0.625,0.6,0.1875,0.8125,0.75,0.5,0.5,1,0,10,"10.000 bis unter 30.000 Euro",1,0
NA,13246,NA,NA,"male",1955,0,"ÖDP","UW297446",1,1,1,0,NA,0,1,1,1,2021,8,81,0,66,NA,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.5,NA,NA,NA,2,NA,NA,NA
NA,13249,NA,NA,"female",1982,0,"CDU","EM425569",1,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,13249,NA,NA,"female",1982,0,"CDU","EM425569",1,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,13263,NA,NA,"male",1968,0,"FDP","MB459936",1,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,13275,NA,NA,"male",1993,0,"Klimaliste Berlin","SE886929",2,0,6768,638,NA,0.0942671394799054,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,13275,NA,NA,"male",1993,0,"Klimaliste Berlin","SE886929",2,0,6768,638,NA,0.0942671394799054,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,13278,NA,NA,"female",1977,0,"ÖDP","VE578988",2,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
